unit_id,build_date,production_line,shift,test_station,firmware_version,heart_rate_error_bpm,response_time_seconds,signal_quality_score,test_status,defect_category,rework_required
WHRM-00232,2026-07-03,Line A,Evening,TS-03,FW-SIM-0.2,1.92,4.13,87.5,Pass,None,No
WHRM-00233,2026-07-03,Line A,Evening,TS-01,FW-SIM-0.2,2.66,3.98,89.3,Pass,None,No
WHRM-00234,2026-07-03,Line A,Evening,TS-01,FW-SIM-0.2,1.97,4.39,85.1,Pass,None,No
WHRM-00235,2026-07-03,Line C,Day,TS-01,FW-SIM-0.2,3.04,3.99,87.7,Pass,None,No
WHRM-00236,2026-07-03,Line C,Evening,TS-02,FW-SIM-0.2,2.54,4.07,98.5,Pass,None,No
WHRM-00237,2026-07-03,Line A,Day,TS-01,FW-SIM-0.2,3.08,4.32,90.9,Pass,None,No
WHRM-00238,2026-07-03,Line A,Day,TS-03,FW-SIM-0.2,2.92,4.11,85.9,Pass,None,No
WHRM-00239,2026-07-03,Line A,Day,TS-02,FW-SIM-0.2,1.02,4.92,100.0,Pass,None,No
WHRM-00240,2026-07-03,Line A,Day,TS-02,FW-SIM-0.2,1.54,5.78,81.7,Fail,Slow response time,Yes
WHRM-00241,2026-07-03,Line C,Day,TS-02,FW-SIM-0.2,1.94,3.64,92.9,Pass,None,No
WHRM-00242,2026-07-03,Line B,Day,TS-01,FW-SIM-0.2,2.96,4.31,92.2,Pass,None,No
WHRM-00243,2026-07-03,Line B,Evening,TS-03,FW-SIM-0.2,3.77,5.24,89.0,Fail,Slow response time,Yes
WHRM-00244,2026-07-03,Line C,Evening,TS-03,FW-SIM-0.2,3.0,4.64,82.6,Pass,None,No
WHRM-00245,2026-07-03,Line C,Day,TS-01,FW-SIM-0.2,3.07,4.76,90.4,Pass,None,No
WHRM-00246,2026-07-03,Line C,Evening,TS-01,FW-SIM-0.2,3.95,4.2,84.9,Pass,None,No
WHRM-00247,2026-07-03,Line A,Evening,TS-03,FW-SIM-0.2,0.67,4.09,87.3,Pass,None,No
WHRM-00248,2026-07-03,Line C,Evening,TS-01,FW-SIM-0.2,3.63,3.82,89.6,Pass,None,No
WHRM-00249,2026-07-03,Line A,Day,TS-02,FW-SIM-0.2,1.36,4.13,93.5,Pass,None,No
WHRM-00250,2026-07-03,Line A,Day,TS-01,FW-SIM-0.2,3.5,4.41,97.6,Pass,None,No
WHRM-00251,2026-07-03,Line A,Day,TS-03,FW-SIM-0.2,1.37,3.95,94.8,Pass,None,No
WHRM-00252,2026-07-03,Line C,Day,TS-02,FW-SIM-0.2,3.71,4.8,91.3,Pass,None,No
WHRM-00253,2026-07-03,Line A,Day,TS-01,FW-SIM-0.2,5.09,3.23,91.4,Fail,High heart-rate error,Yes
WHRM-00254,2026-07-03,Line C,Day,TS-03,FW-SIM-0.2,0.29,4.38,86.9,Pass,None,No
WHRM-00255,2026-07-03,Line A,Evening,TS-01,FW-SIM-0.2,3.15,4.62,95.6,Pass,None,No
WHRM-00256,2026-07-03,Line B,Day,TS-02,FW-SIM-0.2,3.36,3.6,94.4,Pass,None,No
WHRM-00257,2026-07-03,Line A,Evening,TS-03,FW-SIM-0.2,1.77,3.31,88.9,Pass,None,No
WHRM-00258,2026-07-03,Line B,Day,TS-01,FW-SIM-0.2,3.83,5.19,97.1,Fail,Slow response time,Yes
WHRM-00259,2026-07-03,Line A,Day,TS-02,FW-SIM-0.2,0.71,3.53,92.1,Pass,None,No
WHRM-00260,2026-07-03,Line B,Evening,TS-03,FW-SIM-0.2,3.18,2.92,86.0,Pass,None,No
WHRM-00261,2026-07-03,Line A,Evening,TS-02,FW-SIM-0.2,3.55,4.29,87.1,Pass,None,No
WHRM-00262,2026-07-03,Line C,Day,TS-01,FW-SIM-0.2,3.47,3.12,100.0,Fail,Assembly defect,Yes
WHRM-00263,2026-07-03,Line C,Day,TS-01,FW-SIM-0.2,5.55,4.57,87.5,Fail,High heart-rate error,Yes
WHRM-00264,2026-07-03,Line C,Day,TS-02,FW-SIM-0.2,3.83,4.43,92.2,Pass,None,No
WHRM-00265,2026-07-03,Line A,Evening,TS-01,FW-SIM-0.2,3.67,4.6,95.9,Pass,None,No
WHRM-00266,2026-07-03,Line C,Evening,TS-02,FW-SIM-0.2,2.22,4.07,88.6,Pass,None,No
WHRM-00267,2026-07-03,Line B,Evening,TS-03,FW-SIM-0.2,1.03,3.25,92.0,Pass,None,No
WHRM-00268,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,0.81,3.39,94.3,Pass,None,No
WHRM-00269,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,2.33,4.94,92.6,Pass,None,No
WHRM-00270,2026-07-04,Line C,Day,TS-02,FW-SIM-0.2,2.51,4.53,80.0,Fail,Low signal quality,Yes
WHRM-00271,2026-07-04,Line A,Evening,TS-03,FW-SIM-0.2,0.51,4.91,88.5,Pass,None,No
WHRM-00272,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,3.08,4.07,92.4,Pass,None,No
WHRM-00273,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,3.33,4.54,98.1,Pass,None,No
WHRM-00274,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,0.28,4.94,89.5,Pass,None,No
WHRM-00275,2026-07-04,Line C,Day,TS-01,FW-SIM-0.2,1.87,3.78,91.2,Pass,None,No
WHRM-00276,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,4.81,4.94,98.5,Pass,None,No
WHRM-00277,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,3.26,4.44,85.9,Pass,None,No
WHRM-00278,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,2.81,3.84,83.3,Pass,None,No
WHRM-00279,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,2.24,4.82,86.3,Pass,None,No
WHRM-00280,2026-07-04,Line A,Day,TS-03,FW-SIM-0.2,1.78,4.91,81.0,Fail,Low signal quality,Yes
WHRM-00281,2026-07-04,Line C,Day,TS-01,FW-SIM-0.2,2.19,3.32,92.7,Pass,None,No
WHRM-00282,2026-07-04,Line B,Day,TS-02,FW-SIM-0.2,1.74,4.58,99.4,Pass,None,No
WHRM-00283,2026-07-04,Line B,Evening,TS-02,FW-SIM-0.2,2.94,4.84,87.9,Pass,None,No
WHRM-00284,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,4.6,5.05,91.5,Fail,Slow response time,No
WHRM-00285,2026-07-04,Line A,Day,TS-03,FW-SIM-0.2,3.37,4.69,78.7,Fail,Low signal quality,Yes
WHRM-00286,2026-07-04,Line B,Day,TS-02,FW-SIM-0.2,7.32,4.16,87.5,Fail,High heart-rate error,Yes
WHRM-00287,2026-07-04,Line C,Evening,TS-02,FW-SIM-0.2,2.02,2.84,80.4,Fail,Low signal quality,Yes
WHRM-00288,2026-07-04,Line C,Day,TS-03,FW-SIM-0.2,1.56,3.69,82.3,Pass,None,No
WHRM-00289,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,4.65,3.24,84.5,Pass,None,No
WHRM-00290,2026-07-04,Line A,Evening,TS-02,FW-SIM-0.2,0.1,4.11,100.0,Fail,Cosmetic defect,No
WHRM-00291,2026-07-04,Line A,Evening,TS-02,FW-SIM-0.2,2.29,3.1,84.7,Fail,Assembly defect,Yes
WHRM-00292,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,3.29,5.55,80.1,Fail,Slow response time,Yes
WHRM-00293,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,2.91,3.89,88.5,Pass,None,No
WHRM-00294,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,3.13,5.14,85.3,Fail,Slow response time,Yes
WHRM-00295,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,2.12,3.57,90.3,Pass,None,No
WHRM-00296,2026-07-04,Line C,Day,TS-01,FW-SIM-0.2,2.0,4.62,88.9,Pass,None,No
WHRM-00297,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,4.19,4.55,80.1,Fail,Low signal quality,Yes
WHRM-00298,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,2.06,4.92,98.0,Pass,None,No
WHRM-00299,2026-07-04,Line C,Day,TS-02,FW-SIM-0.2,1.47,5.32,92.6,Fail,Slow response time,No
WHRM-00300,2026-07-04,Line B,Evening,TS-02,FW-SIM-0.2,4.94,4.45,91.7,Pass,None,No
WHRM-00301,2026-07-04,Line B,Evening,TS-03,FW-SIM-0.2,3.25,5.3,86.6,Fail,Slow response time,Yes
WHRM-00302,2026-07-04,Line B,Day,TS-02,FW-SIM-0.2,2.91,3.21,92.6,Pass,None,No
WHRM-00303,2026-07-04,Line C,Day,TS-02,FW-SIM-0.2,1.56,4.66,90.8,Pass,None,No
WHRM-00304,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,0.72,5.39,91.7,Fail,Slow response time,No
WHRM-00305,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,2.51,3.6,92.4,Pass,None,No
WHRM-00306,2026-07-04,Line C,Day,TS-01,FW-SIM-0.2,4.15,2.68,98.3,Pass,None,No
WHRM-00307,2026-07-04,Line A,Evening,TS-02,FW-SIM-0.2,4.96,4.5,92.0,Pass,None,No
WHRM-00308,2026-07-04,Line C,Evening,TS-02,FW-SIM-0.2,3.04,3.46,92.9,Pass,None,No
WHRM-00309,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,0.8,4.74,93.3,Pass,None,No
WHRM-00310,2026-07-04,Line C,Evening,TS-01,FW-SIM-0.2,4.13,3.84,88.4,Pass,None,No
WHRM-00311,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,2.63,4.66,89.8,Pass,None,No
WHRM-00312,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,0.37,3.44,89.0,Pass,None,No
WHRM-00313,2026-07-04,Line A,Evening,TS-02,FW-SIM-0.2,3.85,4.11,87.5,Pass,None,No
WHRM-00314,2026-07-04,Line C,Evening,TS-02,FW-SIM-0.2,2.59,3.28,92.3,Pass,None,No
WHRM-00315,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,2.14,3.71,100.0,Pass,None,No
WHRM-00316,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,3.99,4.49,88.4,Pass,None,No
WHRM-00317,2026-07-04,Line C,Day,TS-02,FW-SIM-0.2,2.76,4.69,88.1,Pass,None,No
WHRM-00318,2026-07-04,Line B,Evening,TS-02,FW-SIM-0.2,2.62,3.69,88.8,Pass,None,No
WHRM-00319,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,2.81,3.36,98.8,Pass,None,No
WHRM-00320,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,4.12,4.57,93.2,Pass,None,No
WHRM-00321,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,0.1,2.87,99.8,Pass,None,No
WHRM-00322,2026-07-04,Line C,Evening,TS-02,FW-SIM-0.2,3.42,5.0,90.5,Pass,None,No
WHRM-00323,2026-07-04,Line A,Evening,TS-02,FW-SIM-0.2,2.02,5.55,87.5,Fail,Cosmetic defect,Yes
WHRM-00324,2026-07-04,Line C,Evening,TS-01,FW-SIM-0.2,1.31,4.19,87.0,Pass,None,No
WHRM-00325,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,2.39,3.48,91.4,Pass,None,No
WHRM-00326,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,3.08,4.54,90.0,Pass,None,No
WHRM-00327,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,2.5,3.54,98.2,Pass,None,No
WHRM-00328,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,3.49,3.91,99.7,Pass,None,No
WHRM-00329,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,1.95,4.53,90.3,Pass,None,No
WHRM-00330,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,0.97,4.28,84.1,Pass,None,No
WHRM-00331,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,1.31,5.09,80.4,Fail,Slow response time,Yes
WHRM-00332,2026-07-04,Line B,Evening,TS-03,FW-SIM-0.2,2.14,4.78,90.2,Pass,None,No
WHRM-00333,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,3.59,3.99,94.1,Pass,None,No
WHRM-00334,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,1.76,4.87,90.5,Pass,None,No
WHRM-00335,2026-07-04,Line C,Day,TS-02,FW-SIM-0.2,2.12,4.34,95.0,Pass,None,No
WHRM-00336,2026-07-04,Line B,Day,TS-02,FW-SIM-0.2,1.94,4.91,90.3,Pass,None,No
WHRM-00337,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,1.86,5.05,88.8,Fail,Slow response time,Yes
WHRM-00338,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,4.43,3.82,100.0,Pass,None,No
WHRM-00339,2026-07-04,Line B,Evening,TS-02,FW-SIM-0.2,5.62,4.18,93.6,Fail,High heart-rate error,Yes
WHRM-00340,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,3.27,3.76,89.1,Pass,None,No
WHRM-00341,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,5.34,5.13,89.5,Fail,High heart-rate error,No
WHRM-00342,2026-07-04,Line A,Day,TS-02,FW-SIM-0.2,5.23,3.85,95.0,Fail,High heart-rate error,Yes
WHRM-00343,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,3.57,2.97,86.5,Pass,None,No
WHRM-00344,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,3.68,3.89,92.5,Pass,None,No
WHRM-00345,2026-07-04,Line C,Day,TS-01,FW-SIM-0.2,1.5,4.81,94.5,Pass,None,No
WHRM-00346,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,0.99,4.19,95.5,Pass,None,No
WHRM-00347,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,0.75,4.84,92.9,Fail,Cosmetic defect,Yes
WHRM-00348,2026-07-04,Line B,Day,TS-01,FW-SIM-0.2,4.26,3.52,92.4,Pass,None,No
WHRM-00349,2026-07-04,Line B,Day,TS-03,FW-SIM-0.2,2.92,4.21,91.6,Pass,None,No
WHRM-00350,2026-07-04,Line A,Day,TS-01,FW-SIM-0.2,1.53,4.96,100.0,Pass,None,No
WHRM-00351,2026-07-04,Line A,Evening,TS-01,FW-SIM-0.2,1.98,3.66,84.6,Pass,None,No
WHRM-00352,2026-07-04,Line C,Day,TS-03,FW-SIM-0.2,2.19,5.1,91.5,Fail,Slow response time,Yes
WHRM-00353,2026-07-04,Line C,Evening,TS-02,FW-SIM-0.2,2.16,3.79,88.2,Pass,None,No
WHRM-00354,2026-07-04,Line B,Evening,TS-03,FW-SIM-0.2,2.54,4.53,88.3,Pass,None,No
WHRM-00355,2026-07-04,Line B,Day,TS-02,FW-SIM-0.2,3.89,5.65,91.6,Fail,Slow response time,Yes
WHRM-00356,2026-07-04,Line B,Evening,TS-01,FW-SIM-0.2,0.63,4.74,100.0,Fail,Assembly defect,Yes
WHRM-00357,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,2.71,4.51,85.9,Pass,None,No
WHRM-00358,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,0.88,4.12,86.7,Pass,None,No
WHRM-00359,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,0.1,5.66,92.6,Fail,Slow response time,No
WHRM-00360,2026-07-05,Line A,Evening,TS-02,FW-SIM-0.2,3.61,3.63,96.0,Pass,None,No
WHRM-00361,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,0.19,4.99,89.0,Pass,None,No
WHRM-00362,2026-07-05,Line C,Evening,TS-03,FW-SIM-0.2,1.42,4.95,89.7,Pass,None,No
WHRM-00363,2026-07-05,Line B,Day,TS-01,FW-SIM-0.2,3.43,4.74,95.0,Pass,None,No
WHRM-00364,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,3.98,3.54,83.8,Pass,None,No
WHRM-00365,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,3.13,4.36,98.2,Pass,None,No
WHRM-00366,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,1.97,3.2,90.2,Pass,None,No
WHRM-00367,2026-07-05,Line B,Day,TS-01,FW-SIM-0.2,2.13,4.54,88.1,Pass,None,No
WHRM-00368,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,2.89,3.7,85.0,Pass,None,No
WHRM-00369,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,4.17,3.72,95.6,Pass,None,No
WHRM-00370,2026-07-05,Line C,Day,TS-01,FW-SIM-0.2,3.27,5.01,90.0,Fail,Slow response time,Yes
WHRM-00371,2026-07-05,Line C,Evening,TS-03,FW-SIM-0.2,0.1,4.12,95.1,Pass,None,No
WHRM-00372,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,2.33,3.7,95.8,Pass,None,No
WHRM-00373,2026-07-05,Line B,Day,TS-01,FW-SIM-0.2,3.72,4.08,90.1,Pass,None,No
WHRM-00374,2026-07-05,Line B,Day,TS-01,FW-SIM-0.2,7.07,3.86,97.8,Fail,High heart-rate error,Yes
WHRM-00375,2026-07-05,Line A,Evening,TS-03,FW-SIM-0.2,4.4,4.77,92.0,Pass,None,No
WHRM-00376,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,1.3,4.27,96.9,Pass,None,No
WHRM-00377,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,3.64,4.19,86.8,Pass,None,No
WHRM-00378,2026-07-05,Line B,Day,TS-03,FW-SIM-0.2,1.9,3.86,90.1,Pass,None,No
WHRM-00379,2026-07-05,Line C,Day,TS-02,FW-SIM-0.2,2.66,3.8,91.5,Pass,None,No
WHRM-00380,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,3.33,3.56,97.0,Pass,None,No
WHRM-00381,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,0.57,4.59,98.9,Pass,None,No
WHRM-00382,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,4.45,3.69,100.0,Pass,None,No
WHRM-00383,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,1.56,4.26,97.1,Pass,None,No
WHRM-00384,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,3.47,4.24,93.8,Pass,None,No
WHRM-00385,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,0.1,3.69,85.6,Pass,None,No
WHRM-00386,2026-07-05,Line C,Day,TS-01,FW-SIM-0.2,2.06,3.55,91.3,Pass,None,No
WHRM-00387,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,0.84,5.31,94.6,Fail,Slow response time,No
WHRM-00388,2026-07-05,Line C,Day,TS-03,FW-SIM-0.2,2.15,3.75,94.7,Pass,None,No
WHRM-00389,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,2.46,5.1,96.9,Fail,Slow response time,No
WHRM-00390,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,1.83,4.25,93.1,Pass,None,No
WHRM-00391,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,2.89,3.44,90.8,Pass,None,No
WHRM-00392,2026-07-05,Line A,Evening,TS-03,FW-SIM-0.2,0.1,4.53,85.0,Pass,None,No
WHRM-00393,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,3.11,5.39,95.7,Fail,Slow response time,No
WHRM-00394,2026-07-05,Line C,Day,TS-03,FW-SIM-0.2,2.23,4.33,95.0,Pass,None,No
WHRM-00395,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,5.18,3.39,89.1,Fail,High heart-rate error,Yes
WHRM-00396,2026-07-05,Line C,Evening,TS-02,FW-SIM-0.2,3.65,4.04,84.9,Pass,None,No
WHRM-00397,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,0.62,5.33,80.0,Fail,Slow response time,Yes
WHRM-00398,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,4.31,4.75,93.8,Pass,None,No
WHRM-00399,2026-07-05,Line C,Evening,TS-01,FW-SIM-0.2,2.65,4.89,98.9,Pass,None,No
WHRM-00400,2026-07-05,Line A,Evening,TS-03,FW-SIM-0.2,2.35,4.86,87.2,Pass,None,No
WHRM-00401,2026-07-05,Line B,Evening,TS-01,FW-SIM-0.2,3.18,3.94,93.0,Pass,None,No
WHRM-00402,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,4.19,3.53,90.0,Pass,None,No
WHRM-00403,2026-07-05,Line B,Evening,TS-01,FW-SIM-0.2,0.37,4.44,92.5,Pass,None,No
WHRM-00404,2026-07-05,Line C,Day,TS-01,FW-SIM-0.2,3.51,4.76,92.8,Pass,None,No
WHRM-00405,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,3.62,4.14,95.3,Pass,None,No
WHRM-00406,2026-07-05,Line C,Day,TS-03,FW-SIM-0.2,0.95,5.46,92.3,Fail,Slow response time,No
WHRM-00407,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,3.79,4.33,82.5,Pass,None,No
WHRM-00408,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,3.34,4.81,94.8,Pass,None,No
WHRM-00409,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,4.85,4.86,91.8,Pass,None,No
WHRM-00410,2026-07-05,Line B,Evening,TS-01,FW-SIM-0.2,1.39,4.18,88.0,Pass,None,No
WHRM-00411,2026-07-05,Line C,Day,TS-01,FW-SIM-0.2,3.15,5.47,93.8,Fail,Slow response time,Yes
WHRM-00412,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,2.14,4.43,85.2,Pass,None,No
WHRM-00413,2026-07-05,Line A,Evening,TS-01,FW-SIM-0.2,3.32,5.13,91.1,Fail,Slow response time,Yes
WHRM-00414,2026-07-05,Line B,Evening,TS-02,FW-SIM-0.2,1.82,4.72,95.8,Pass,None,No
WHRM-00415,2026-07-05,Line C,Day,TS-02,FW-SIM-0.2,1.94,4.21,96.0,Pass,None,No
WHRM-00416,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,4.84,3.78,84.9,Pass,None,No
WHRM-00417,2026-07-05,Line C,Evening,TS-02,FW-SIM-0.2,5.03,3.75,94.3,Fail,High heart-rate error,No
WHRM-00418,2026-07-05,Line C,Day,TS-03,FW-SIM-0.2,1.05,3.83,90.7,Pass,None,No
WHRM-00419,2026-07-05,Line B,Evening,TS-02,FW-SIM-0.2,0.69,4.44,87.2,Pass,None,No
WHRM-00420,2026-07-05,Line B,Day,TS-03,FW-SIM-0.2,2.8,4.96,96.2,Pass,None,No
WHRM-00421,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,2.96,4.6,90.0,Pass,None,No
WHRM-00422,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,2.61,4.65,99.6,Pass,None,No
WHRM-00423,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,0.88,4.48,90.8,Pass,None,No
WHRM-00424,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,3.19,3.87,90.1,Pass,None,No
WHRM-00425,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,1.93,4.68,97.8,Pass,None,No
WHRM-00426,2026-07-05,Line B,Evening,TS-03,FW-SIM-0.2,2.66,4.51,85.9,Pass,None,No
WHRM-00427,2026-07-05,Line B,Day,TS-01,FW-SIM-0.2,1.72,4.61,97.3,Pass,None,No
WHRM-00428,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,1.82,5.68,83.9,Fail,Slow response time,Yes
WHRM-00429,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,2.96,3.48,99.4,Pass,None,No
WHRM-00430,2026-07-05,Line B,Day,TS-03,FW-SIM-0.2,4.64,2.8,88.5,Pass,None,No
WHRM-00431,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,5.03,3.29,82.5,Fail,High heart-rate error,Yes
WHRM-00432,2026-07-05,Line A,Evening,TS-03,FW-SIM-0.2,3.47,5.15,85.6,Fail,Slow response time,Yes
WHRM-00433,2026-07-05,Line B,Day,TS-03,FW-SIM-0.2,1.75,4.56,78.9,Fail,Low signal quality,Yes
WHRM-00434,2026-07-05,Line B,Evening,TS-02,FW-SIM-0.2,1.99,5.39,84.1,Fail,Slow response time,Yes
WHRM-00435,2026-07-05,Line A,Evening,TS-03,FW-SIM-0.2,2.63,3.87,99.3,Pass,None,No
WHRM-00436,2026-07-05,Line C,Evening,TS-01,FW-SIM-0.2,1.93,4.94,91.8,Pass,None,No
WHRM-00437,2026-07-05,Line A,Day,TS-01,FW-SIM-0.2,1.24,4.07,95.5,Pass,None,No
WHRM-00438,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,1.93,3.65,91.9,Pass,None,No
WHRM-00439,2026-07-05,Line B,Evening,TS-02,FW-SIM-0.2,3.65,3.32,84.8,Pass,None,No
WHRM-00440,2026-07-05,Line B,Evening,TS-02,FW-SIM-0.2,1.82,3.79,92.9,Pass,None,No
WHRM-00441,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,0.27,4.89,100.0,Pass,None,No
WHRM-00442,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,2.56,4.58,88.9,Pass,None,No
WHRM-00443,2026-07-05,Line A,Day,TS-02,FW-SIM-0.2,0.5,5.15,95.1,Fail,Slow response time,Yes
WHRM-00444,2026-07-05,Line B,Day,TS-02,FW-SIM-0.2,1.94,4.32,88.5,Pass,None,No
WHRM-00445,2026-07-05,Line A,Day,TS-03,FW-SIM-0.2,2.31,5.3,90.9,Fail,Slow response time,Yes
WHRM-00446,2026-07-06,Line B,Evening,TS-02,FW-SIM-0.2,6.41,3.71,86.1,Fail,High heart-rate error,Yes
WHRM-00447,2026-07-06,Line B,Evening,TS-02,FW-SIM-0.2,4.63,4.9,93.7,Pass,None,No
WHRM-00448,2026-07-06,Line A,Evening,TS-02,FW-SIM-0.2,1.73,4.12,84.3,Pass,None,No
WHRM-00449,2026-07-06,Line B,Day,TS-02,FW-SIM-0.2,4.64,5.3,91.4,Fail,Slow response time,Yes
WHRM-00450,2026-07-06,Line A,Day,TS-02,FW-SIM-0.2,2.08,4.87,98.2,Pass,None,No
WHRM-00451,2026-07-06,Line A,Evening,TS-02,FW-SIM-0.2,2.8,4.74,93.2,Fail,Assembly defect,Yes
WHRM-00452,2026-07-06,Line B,Day,TS-03,FW-SIM-0.2,1.67,4.53,99.8,Pass,None,No
WHRM-00453,2026-07-06,Line B,Evening,TS-01,FW-SIM-0.2,4.33,4.05,90.1,Pass,None,No
WHRM-00454,2026-07-06,Line A,Evening,TS-01,FW-SIM-0.2,3.12,3.85,86.8,Pass,None,No
WHRM-00455,2026-07-06,Line B,Day,TS-02,FW-SIM-0.2,3.37,4.06,94.2,Pass,None,No
WHRM-00456,2026-07-06,Line A,Evening,TS-02,FW-SIM-0.2,0.69,5.16,100.0,Fail,Slow response time,Yes
WHRM-00457,2026-07-06,Line C,Evening,TS-03,FW-SIM-0.2,0.65,5.01,83.4,Fail,Slow response time,Yes
WHRM-00458,2026-07-06,Line B,Day,TS-01,FW-SIM-0.2,1.17,4.71,85.0,Pass,None,No
WHRM-00459,2026-07-06,Line C,Evening,TS-03,FW-SIM-0.2,3.66,4.46,93.2,Pass,None,No
WHRM-00460,2026-07-06,Line C,Evening,TS-01,FW-SIM-0.2,1.59,3.32,91.9,Pass,None,No
WHRM-00461,2026-07-06,Line C,Day,TS-03,FW-SIM-0.2,4.16,3.0,88.5,Pass,None,No
WHRM-00462,2026-07-06,Line A,Day,TS-01,FW-SIM-0.2,3.0,4.71,92.0,Pass,None,No
WHRM-00463,2026-07-06,Line B,Evening,TS-02,FW-SIM-0.2,3.79,4.14,95.7,Pass,None,No
